Profession,Income,Credit_card_number,Expiry,Security_code,Fraud
ENGINEER,88962,3.50446E+15,May-32,641,0
LAWYER,91312,4.72985E+12,Feb-28,3783,1
LAWYER,3848,2.13177E+14,Nov-30,964,0
DOCTOR,59022,4.8569E+12,Aug-32,71,1
ENGINEER,9022,6.30471E+11,Dec-29,209,0
LAWYER,45248,5.82479E+11,Oct-34,624,0
LAWYER,52914,2.13186E+14,May-34,529,1
DOCTOR,45271,4.80438E+15,Dec-31,332,0
DOCTOR,23359,5.01833E+11,Sep-33,413,1
DOCTOR,95469,4.25919E+15,Aug-26,324,1
ENGINEER,64113,4.81458E+18,Nov-25,988,1
DOCTOR,26823,4.99225E+12,Jul-33,705,0
DOCTOR,53601,4.18214E+12,Apr-28,50,1
ENGINEER,8976,6.76254E+11,Apr-34,605,0
LAWYER,72913,3.47976E+14,Oct-27,767,0
ENGINEER,62460,3.74009E+14,Aug-34,329,1
ENGINEER,4729,4.18444E+15,Dec-32,613,1
DOCTOR,72337,4.1958E+18,Jun-26,112,1
LAWYER,45790,3.45285E+14,May-30,352,1
ENGINEER,16467,5.50042E+15,Apr-30,999,0
DOCTOR,81392,4.05878E+18,Nov-29,10,1
LAWYER,39738,3.5267E+15,Apr-34,846,0
DOCTOR,35592,4.71257E+15,Jan-26,525,0
LAWYER,31558,3.53016E+15,Jun-34,255,0
DOCTOR,38775,3.82416E+13,Aug-30,196,0
DOCTOR,22154,3.50659E+15,Aug-27,303,0
DOCTOR,25692,5.03895E+11,Mar-33,3870,0
LAWYER,98936,3.51648E+15,Aug-27,6744,0
ENGINEER,98061,4.28232E+18,Jul-32,890,1
LAWYER,27309,3.52843E+15,Sep-26,619,1
LAWYER,17063,4.44483E+18,Apr-28,100,0
LAWYER,51114,3.77698E+14,Mar-25,423,0
DOCTOR,54171,3.01821E+13,Oct-34,429,1
ENGINEER,23669,4.76656E+12,Mar-25,201,0
LAWYER,31586,6.59524E+15,Aug-32,885,1
LAWYER,98766,6.39069E+11,Jan-31,24,1
DOCTOR,35687,4.55236E+15,Oct-27,680,1
LAWYER,14468,4.88036E+15,Aug-28,651,1
ENGINEER,5275,4.13385E+12,Nov-31,677,1
DOCTOR,53015,6.01153E+15,Feb-34,175,1
ENGINEER,24674,2.13123E+14,Nov-25,884,0
ENGINEER,41498,4.69622E+15,Jul-26,425,0
ENGINEER,6211,1.80069E+14,Aug-32,926,1
ENGINEER,45692,4.5099E+15,Nov-32,84,1
LAWYER,93248,4.14283E+15,May-26,286,1
LAWYER,796,2.23219E+15,Sep-28,728,0
ENGINEER,10622,2.24491E+15,Dec-31,641,0
DOCTOR,16074,3.43802E+14,Jul-32,275,1
DOCTOR,73261,4.75612E+18,Jul-32,938,1
DOCTOR,56773,6.01143E+15,Apr-31,71,0
LAWYER,40927,3.85279E+13,Oct-27,119,1
DOCTOR,78027,4.28893E+18,Apr-25,584,1
LAWYER,30020,3.75603E+14,Feb-26,644,1
DOCTOR,64179,6.57368E+15,Sep-30,646,1
ENGINEER,92861,1.80042E+14,Oct-29,144,1
LAWYER,17013,3.78382E+14,Jun-32,226,1
ENGINEER,35522,6.56796E+15,Apr-25,196,1
LAWYER,72004,5.83954E+11,Jun-32,957,0
LAWYER,48178,6.01152E+15,Jun-28,712,1
DOCTOR,51882,4.50992E+18,Jun-25,21,1
ENGINEER,40358,6.0111E+15,Oct-26,825,0
LAWYER,78314,3.5632E+15,Feb-25,146,0
ENGINEER,36041,4.71635E+18,May-31,791,0
LAWYER,43733,5.03883E+11,Mar-34,124,0
LAWYER,11638,6.01101E+15,Dec-26,2426,0
ENGINEER,60307,3.42558E+14,Jul-33,983,1
ENGINEER,54446,6.50053E+15,Jan-25,210,0
LAWYER,82540,4.03298E+12,Dec-28,130,0
ENGINEER,48607,4.86917E+18,Jan-32,304,0
ENGINEER,44243,4.57583E+15,Apr-34,744,0
ENGINEER,42046,4.97113E+15,Mar-33,880,0
DOCTOR,77643,4.15218E+15,Sep-25,533,0
DOCTOR,38994,4.26729E+15,Jun-32,790,0
ENGINEER,47918,6.54314E+15,Jan-30,11,1
LAWYER,64571,4.26414E+18,Oct-32,975,0
LAWYER,24398,4.57423E+15,May-33,916,0
LAWYER,16278,3.55969E+15,Feb-27,321,0
DOCTOR,83332,4.45557E+18,May-34,715,1
ENGINEER,89064,2.13151E+14,Jan-33,27,0
ENGINEER,56314,3.50635E+15,Dec-31,560,0
LAWYER,23694,4.16792E+12,Jul-27,563,0
LAWYER,71401,6.01112E+15,Sep-27,920,0
LAWYER,92693,6.39084E+11,Dec-28,8134,0
LAWYER,11332,5.64244E+11,Jul-33,74,0
DOCTOR,3705,4.93814E+12,Mar-33,298,1
ENGINEER,19990,3.53187E+15,Feb-27,420,0
DOCTOR,47711,3.00971E+13,Oct-25,103,1
LAWYER,13460,6.76362E+11,Nov-24,350,1
DOCTOR,81597,2.13128E+14,Jan-31,293,0
DOCTOR,19991,6.76284E+11,Mar-29,5,1
LAWYER,28095,1.80092E+14,Jan-34,632,0
DOCTOR,50642,4.0107E+15,May-25,786,1
ENGINEER,460,6.01121E+15,Mar-33,963,0
LAWYER,38457,4.86684E+15,Jul-31,526,1
LAWYER,66371,3.41497E+14,Jun-32,546,1
ENGINEER,70152,2.13171E+14,Dec-25,369,1
LAWYER,6901,3.02669E+13,Mar-25,908,1
LAWYER,5488,6.56823E+15,Jan-27,381,0
DOCTOR,17664,3.77826E+14,Jan-33,323,1
LAWYER,24086,3.02905E+13,Jun-33,763,0
LAWYER,78562,4.73655E+12,Jan-33,442,0
ENGINEER,26100,3.04737E+13,Aug-28,74,0
DOCTOR,17331,3.58362E+15,Feb-32,699,1
ENGINEER,6679,6.01196E+15,Jul-30,565,1
DOCTOR,33575,4.5272E+15,Jul-29,92,1
ENGINEER,7950,3.05886E+13,Mar-28,638,0
DOCTOR,37888,6.01108E+15,Nov-24,233,1
ENGINEER,1883,6.01197E+15,Oct-31,911,1
LAWYER,93334,3.87062E+13,May-28,992,0
LAWYER,21743,5.02051E+11,May-31,408,0
LAWYER,5567,4.0761E+15,Aug-30,258,1
ENGINEER,48824,5.76764E+11,Jun-26,330,1
ENGINEER,93152,3.50361E+15,Jul-29,89,0
LAWYER,98502,2.27426E+15,Jun-26,397,0
DOCTOR,74104,4.42973E+12,Dec-28,88,0
ENGINEER,11655,4.69039E+15,Feb-29,229,1
DOCTOR,85038,6.56877E+15,Mar-32,598,1
ENGINEER,28543,6.53213E+15,Apr-31,287,0
LAWYER,16064,3.57553E+15,Oct-33,370,0
ENGINEER,84576,2.29474E+15,Jan-27,421,1
ENGINEER,78417,4.85899E+12,May-34,441,0
DOCTOR,80691,6.53733E+15,Apr-32,973,0
DOCTOR,4099,3.53595E+15,Aug-25,1127,1
DOCTOR,62639,3.52961E+15,Jul-31,472,0
DOCTOR,56623,3.53315E+15,Jan-29,714,0
DOCTOR,80216,3.58449E+15,Feb-31,30,0
DOCTOR,66212,2.13134E+14,Jul-34,207,0
LAWYER,92280,1.80025E+14,Sep-28,337,1
LAWYER,68594,4.01161E+18,Sep-28,59,1
LAWYER,29824,3.5976E+15,Dec-33,5454,1
ENGINEER,63047,1.80042E+14,Sep-26,906,1
DOCTOR,5461,4.90193E+15,Feb-34,428,1
DOCTOR,32713,3.79843E+14,Sep-26,81,0
DOCTOR,3212,2.71514E+15,Feb-28,854,1
ENGINEER,45014,5.15097E+15,Dec-30,908,0
ENGINEER,10966,3.57325E+15,Sep-31,697,0
ENGINEER,6838,3.59139E+15,Jun-34,150,0
LAWYER,30075,3.57894E+15,May-25,950,1
DOCTOR,96339,3.48269E+14,Jul-27,6406,1
DOCTOR,46677,3.54794E+15,May-33,5983,0
ENGINEER,56418,4.08932E+12,Apr-31,327,1
DOCTOR,73050,4.94254E+15,Aug-31,657,0
ENGINEER,72682,2.13122E+14,May-25,183,0
LAWYER,13132,3.54211E+15,Jul-27,47,0
LAWYER,63502,4.07311E+12,Feb-33,991,0
DOCTOR,37689,4.36159E+12,Apr-33,711,0
LAWYER,92352,4.01475E+15,Aug-27,547,0
ENGINEER,71453,4.45515E+18,Dec-29,356,0
DOCTOR,75475,1.80094E+14,Sep-27,231,1
ENGINEER,24072,3.04766E+13,Dec-29,909,0
LAWYER,7502,4.71318E+12,Dec-27,72,1
LAWYER,17103,3.58471E+15,Sep-29,335,0
LAWYER,82957,4.3784E+15,Feb-26,323,1
LAWYER,26472,2.1316E+14,Dec-26,3718,0
LAWYER,14270,4.00546E+15,Dec-32,535,0
DOCTOR,6407,4.45112E+18,Jan-31,519,0
LAWYER,70374,4.01655E+15,Jun-34,954,0
DOCTOR,82923,3.57869E+15,Jun-34,606,0
LAWYER,89285,5.17987E+15,Apr-33,198,1
LAWYER,31532,6.58717E+15,Oct-27,678,0
LAWYER,85743,3.82343E+13,Dec-24,988,0
LAWYER,67246,3.44359E+14,Nov-33,73,1
LAWYER,87139,3.7054E+14,Apr-32,680,1
LAWYER,35396,4.03898E+12,Nov-30,348,0
DOCTOR,38917,3.5612E+15,Nov-32,2622,1
ENGINEER,61560,4.06958E+18,Feb-32,691,1
LAWYER,68805,4.16409E+15,Nov-26,259,0
ENGINEER,11848,4.22202E+12,Jan-29,969,1
DOCTOR,62194,4.61827E+18,Oct-27,640,0
LAWYER,60639,2.13108E+14,May-32,19,1
ENGINEER,8261,3.50863E+15,Jan-26,902,0
DOCTOR,93930,6.53279E+15,Jul-32,995,1
LAWYER,93091,4.01623E+15,Dec-30,4802,0
LAWYER,83570,3.73614E+14,Dec-27,620,0
ENGINEER,95002,4.19444E+15,Apr-29,80,1
DOCTOR,57550,6.30401E+11,Jul-33,655,0
ENGINEER,44210,3.65869E+13,Oct-34,917,1
ENGINEER,16556,2.37035E+15,Feb-29,719,0
DOCTOR,49564,4.87968E+15,Sep-34,253,1
ENGINEER,46395,3.00192E+13,Jun-29,594,0
DOCTOR,2756,6.76286E+11,Oct-33,717,1
ENGINEER,91207,6.76284E+11,Jan-28,465,0
LAWYER,36053,3.73487E+14,Dec-26,785,1
LAWYER,56848,6.39052E+11,Nov-30,285,0
ENGINEER,31565,4.24614E+15,Dec-26,7584,1
LAWYER,95182,4.58579E+15,Jan-27,792,0
DOCTOR,94901,3.45665E+14,Jul-31,943,1
DOCTOR,84964,4.23434E+18,Sep-26,690,0
DOCTOR,60083,4.34362E+15,Nov-27,363,0
LAWYER,90628,6.55564E+15,Jan-32,131,0
DOCTOR,23729,6.57657E+15,Jan-27,583,0
DOCTOR,31035,6.54959E+15,Feb-28,269,0
DOCTOR,89173,2.72085E+15,Oct-27,314,0
DOCTOR,93124,3.52496E+15,Jul-26,779,1
ENGINEER,40901,4.94996E+18,Nov-33,992,0
ENGINEER,42218,2.61583E+15,Jul-31,468,0
ENGINEER,8193,3.42682E+14,Sep-30,213,0
DOCTOR,69250,3.70896E+14,Jul-27,782,0
DOCTOR,84767,3.75452E+14,Sep-29,961,0
LAWYER,34875,3.58715E+15,Dec-30,440,0
LAWYER,44322,4.91541E+15,Jun-34,961,1
DOCTOR,34382,4.02216E+15,Jun-31,70,0
LAWYER,65243,3.05466E+13,Jul-28,814,0
ENGINEER,3804,2.24883E+15,Jan-29,853,0
LAWYER,998,3.57251E+15,Mar-26,955,0
DOCTOR,15043,3.75706E+14,Jun-32,770,0
ENGINEER,24907,5.26214E+15,Sep-25,416,0
DOCTOR,85649,4.27909E+18,May-30,610,1
DOCTOR,74251,5.88993E+11,Jun-30,830,1
ENGINEER,45100,4.64193E+15,Mar-33,948,1
DOCTOR,15987,3.53003E+15,Jun-32,95,1
DOCTOR,31671,4.55014E+18,Mar-28,526,1
LAWYER,4550,4.33817E+15,Aug-26,827,0
ENGINEER,1019,1.80089E+14,Sep-34,458,1
ENGINEER,62459,6.01138E+15,May-34,21,1
ENGINEER,63685,6.75947E+11,Jul-28,933,1
DOCTOR,30570,6.01181E+15,Aug-29,257,1
LAWYER,133,3.00685E+13,Jan-30,451,0
LAWYER,16340,4.40141E+15,Jul-32,900,0
LAWYER,2539,3.59699E+15,Nov-28,497,0
DOCTOR,97699,3.76864E+14,Mar-25,66,1
DOCTOR,8203,3.55245E+15,Jul-28,444,1
LAWYER,68749,2.13128E+14,Mar-34,262,0
LAWYER,84008,6.39022E+11,Apr-27,965,0
ENGINEER,79398,6.53462E+15,Nov-24,8780,1
ENGINEER,61254,3.51043E+15,May-29,787,0
ENGINEER,5552,3.79561E+14,May-32,3163,0
LAWYER,84879,3.56316E+15,Oct-32,45,1
DOCTOR,92391,3.7351E+14,Jan-32,35,1
DOCTOR,82841,4.66943E+15,Jul-29,219,1
ENGINEER,3204,4.54744E+12,Oct-34,140,0
LAWYER,97044,4.58692E+15,Nov-28,151,1
DOCTOR,79901,5.71101E+11,Oct-31,577,0
DOCTOR,79885,6.50089E+15,Mar-30,350,0
LAWYER,72140,3.02815E+13,Sep-27,835,0
ENGINEER,39151,3.40405E+14,Aug-32,755,1
ENGINEER,10249,4.8969E+18,Jan-30,356,0
LAWYER,70567,3.51683E+15,Oct-33,616,0
DOCTOR,72149,4.74666E+15,Apr-28,904,1
ENGINEER,60283,3.73367E+14,Mar-34,502,1
DOCTOR,39739,5.89794E+11,Apr-29,120,1
LAWYER,47390,2.28268E+15,Jan-33,301,0
ENGINEER,75735,4.97491E+15,Apr-33,765,0
LAWYER,48666,3.78181E+14,Mar-26,637,1
ENGINEER,23035,3.52431E+15,Sep-27,431,1
DOCTOR,47176,6.59601E+15,May-34,5068,0
ENGINEER,41869,6.52929E+15,Jan-28,493,0
DOCTOR,31915,6.30481E+11,Dec-32,191,1
DOCTOR,26575,3.77923E+14,Apr-30,84,0
DOCTOR,91897,1.80087E+14,Jan-34,835,1
DOCTOR,53525,1.801E+14,Apr-27,557,0
DOCTOR,51408,3.00313E+13,Sep-27,255,1
DOCTOR,24156,2.13149E+14,Jun-27,337,0
ENGINEER,47995,3.66868E+13,Dec-27,148,0
DOCTOR,35096,6.76144E+11,Nov-32,397,1
LAWYER,35606,2.30202E+15,May-33,79,1
ENGINEER,75734,4.06509E+15,Oct-32,234,1
DOCTOR,11984,3.01954E+13,Jun-26,75,0
DOCTOR,86570,4.64594E+18,May-32,793,1
ENGINEER,93673,3.54699E+15,Jun-31,828,0
DOCTOR,31156,4.55519E+15,Jul-31,981,1
LAWYER,36798,4.41416E+18,Jan-31,5701,0
DOCTOR,55504,4.64316E+18,Jul-25,276,1
LAWYER,38706,4.96307E+15,Oct-25,567,0
DOCTOR,20246,3.70676E+14,Sep-29,886,0
DOCTOR,8481,2.1312E+14,Mar-28,118,1
ENGINEER,36525,3.00248E+13,Aug-25,417,1
LAWYER,63911,4.96571E+18,May-26,768,0
ENGINEER,54163,3.40468E+14,Jul-25,8,1
DOCTOR,86714,4.69839E+18,Jun-28,233,0
DOCTOR,92209,3.42748E+14,Apr-33,557,0
LAWYER,57132,3.51394E+15,Mar-27,55,0
ENGINEER,90072,3.43112E+14,Mar-30,47,0
DOCTOR,88179,3.44596E+14,Jul-31,210,1
DOCTOR,49745,3.57498E+15,Feb-26,350,0
DOCTOR,26174,4.75575E+15,Mar-26,397,0
ENGINEER,31577,4.70989E+15,Feb-33,64,0
LAWYER,24789,2.29373E+15,Jan-29,850,1
ENGINEER,89455,3.56392E+15,Nov-33,337,1
LAWYER,91402,5.0202E+11,Oct-28,510,0
LAWYER,97558,4.21786E+12,Aug-32,205,1
DOCTOR,60681,2.70325E+15,Aug-25,2034,1
DOCTOR,67714,6.01148E+15,Mar-25,699,0
ENGINEER,1823,3.56775E+15,Nov-32,955,1
LAWYER,52905,4.72194E+15,Dec-32,164,1
DOCTOR,79584,4.58444E+15,Feb-34,106,1
LAWYER,64368,3.44154E+14,May-28,57,1
LAWYER,2973,3.6481E+13,Jan-31,396,1
LAWYER,55995,3.59988E+15,Oct-28,618,0
LAWYER,4947,4.79375E+18,Oct-31,809,0
ENGINEER,5,3.0152E+13,Oct-25,866,1
ENGINEER,41543,6.75969E+11,Oct-25,787,1
DOCTOR,71283,3.68002E+13,Apr-33,149,0
ENGINEER,1445,6.76278E+11,Jun-32,31,0
ENGINEER,8055,6.76115E+11,Jun-32,5128,0
LAWYER,28259,3.60535E+13,Dec-33,12,1
ENGINEER,63188,2.29337E+15,Jun-25,756,1
DOCTOR,47901,1.80037E+14,Jul-26,552,0
DOCTOR,32801,4.72003E+15,Apr-32,9691,1
DOCTOR,37873,6.76325E+11,May-34,630,0
DOCTOR,66884,4.97147E+15,Aug-25,506,0
ENGINEER,4441,3.45695E+14,Sep-31,386,1
DOCTOR,80799,3.46152E+14,Jan-27,357,0
DOCTOR,73169,6.57781E+15,May-31,761,0
LAWYER,88499,3.51075E+15,Jun-26,744,1
LAWYER,12900,3.43942E+14,Sep-28,685,1
ENGINEER,41401,3.41709E+14,Dec-25,843,0
ENGINEER,52431,4.65902E+15,Jun-32,992,0
ENGINEER,13217,4.70296E+18,Mar-32,530,0
DOCTOR,9274,3.55376E+15,Jul-32,865,0
LAWYER,32101,3.00727E+13,Apr-27,298,1
LAWYER,91037,3.52801E+15,Mar-33,997,0
DOCTOR,39960,3.58802E+15,Feb-28,124,0
DOCTOR,44573,4.35195E+15,Aug-31,856,0
LAWYER,14004,6.76189E+11,Mar-29,284,1
DOCTOR,60871,3.65792E+13,Jul-33,278,1
DOCTOR,31194,4.32657E+15,Dec-31,776,0
DOCTOR,73137,3.52557E+15,Mar-26,671,1
DOCTOR,2710,4.28563E+15,May-32,691,0
DOCTOR,82392,3.49646E+14,Jul-30,245,1
LAWYER,10970,3.87207E+13,Jan-29,654,0
ENGINEER,58735,5.30266E+15,Oct-25,440,1
LAWYER,66966,6.01141E+15,Jan-29,189,1
DOCTOR,39359,3.73126E+14,Jul-26,83,0
DOCTOR,1380,2.13169E+14,Jun-33,435,1
LAWYER,78227,3.70293E+14,Mar-28,21,1
LAWYER,11908,3.50132E+15,Sep-29,718,1
DOCTOR,65016,2.70185E+15,Mar-30,606,1
LAWYER,80450,2.13154E+14,Jun-32,154,1
LAWYER,80199,2.70041E+15,Feb-27,564,1
LAWYER,32032,4.35784E+12,Feb-27,880,1
DOCTOR,48007,3.71762E+14,Jan-27,259,1
LAWYER,56761,4.35688E+15,Feb-28,45,1
DOCTOR,66809,3.79914E+14,Sep-27,84,1
LAWYER,49352,3.55403E+15,Oct-27,58,0
ENGINEER,26305,3.55656E+15,Mar-27,641,1
DOCTOR,98637,4.02202E+15,May-29,540,1
DOCTOR,20337,4.26169E+18,Feb-30,833,1
LAWYER,83861,2.22141E+15,Nov-24,206,1
LAWYER,39434,3.46999E+14,Mar-27,219,0
ENGINEER,35668,4.46782E+12,Dec-30,544,0
DOCTOR,45210,3.82488E+13,May-27,273,1
DOCTOR,51788,3.74962E+14,Aug-31,79,1
ENGINEER,12839,5.71E+11,Feb-29,818,0
DOCTOR,20868,3.79085E+14,Jun-34,764,0
DOCTOR,30646,6.76144E+11,Jul-29,966,0
LAWYER,52525,5.01898E+11,Dec-25,947,1
LAWYER,57302,4.22835E+18,Jul-31,978,0
LAWYER,58629,4.07135E+18,May-33,446,1
ENGINEER,17242,2.25545E+15,Nov-32,528,1
LAWYER,33154,3.61071E+13,Jun-29,715,0
LAWYER,94549,2.45055E+15,Feb-28,542,1
DOCTOR,41844,3.50815E+15,Jun-32,429,1
DOCTOR,19474,3.46519E+14,May-26,599,1
ENGINEER,90740,4.02539E+18,Jul-29,648,0
DOCTOR,2559,6.39084E+11,Sep-29,183,0
LAWYER,34093,4.66306E+15,Nov-26,621,0
DOCTOR,85711,3.59652E+15,Apr-25,261,0
LAWYER,66036,3.57127E+15,Mar-27,501,1
ENGINEER,21451,4.92067E+15,Nov-31,551,1
LAWYER,16601,3.56095E+15,Mar-28,541,1
DOCTOR,58888,3.61797E+13,Sep-32,327,1
ENGINEER,38203,4.59728E+18,Jul-30,527,0
DOCTOR,70079,3.03688E+13,Oct-26,218,1
LAWYER,88271,5.02089E+11,Jul-31,926,1
LAWYER,73472,3.50433E+15,Jun-33,951,0
LAWYER,32632,5.27277E+15,Oct-31,888,0
LAWYER,29080,6.01172E+15,Jan-25,4382,1
DOCTOR,55120,5.03801E+11,Jun-32,525,1
LAWYER,9615,6.76233E+11,Jan-30,7691,0
DOCTOR,95497,6.75927E+11,Aug-28,642,1
ENGINEER,36314,3.52834E+15,Mar-29,577,1
LAWYER,22887,4.75899E+12,Nov-24,246,1
LAWYER,77402,4.52038E+15,Dec-27,973,0
LAWYER,79603,4.41817E+15,May-28,481,0
LAWYER,60753,2.56062E+15,Dec-26,185,1
DOCTOR,73206,4.63123E+18,Dec-32,377,0
DOCTOR,66773,6.57037E+15,Mar-34,432,1
LAWYER,96764,4.33217E+18,Oct-28,8470,1
LAWYER,26092,4.76918E+15,Sep-28,313,0
ENGINEER,56305,4.67525E+12,Aug-33,110,0
ENGINEER,51689,3.02923E+13,Aug-30,752,0
ENGINEER,76580,3.05606E+13,Apr-26,685,1
LAWYER,37103,4.23029E+15,Aug-29,260,0
LAWYER,63428,3.40693E+14,Feb-29,175,1
ENGINEER,17379,6.01159E+15,May-32,104,0
ENGINEER,51437,5.02078E+11,Jul-28,546,0
ENGINEER,96126,4.50904E+15,Jul-32,686,1
LAWYER,78556,6.56484E+15,Sep-26,241,0
LAWYER,94140,4.57297E+15,Sep-29,595,0
LAWYER,34031,3.56333E+15,Dec-30,657,0
LAWYER,13295,4.30049E+15,Aug-27,890,1
DOCTOR,96925,3.77334E+14,Mar-32,146,0
ENGINEER,56259,3.42612E+14,Apr-25,568,0
DOCTOR,56857,4.09067E+12,Jan-32,747,1
DOCTOR,6945,3.4857E+14,Jul-25,414,1
DOCTOR,91335,4.92887E+18,Sep-30,253,1
ENGINEER,85857,5.62726E+11,Mar-33,189,0
DOCTOR,81646,6.7625E+11,Dec-30,801,1
DOCTOR,32427,3.51103E+15,Jul-29,827,1
LAWYER,33462,3.59457E+15,Nov-27,185,1
LAWYER,66174,3.52919E+15,Jan-31,429,0
DOCTOR,44472,4.82897E+15,Jul-34,861,1
ENGINEER,38720,4.10313E+15,Apr-25,376,0
ENGINEER,30331,3.88277E+13,Aug-33,338,1
DOCTOR,95865,4.36582E+15,Feb-30,574,0
ENGINEER,6122,6.58228E+15,Jun-29,18,0
ENGINEER,42484,4.65249E+15,Mar-32,334,1
LAWYER,95807,4.81483E+18,Sep-25,760,1
DOCTOR,57834,4.85363E+15,Apr-26,549,1
DOCTOR,43746,6.76234E+11,Mar-26,713,1
LAWYER,18769,4.86368E+15,Jan-31,807,1
DOCTOR,2950,3.6708E+13,Jan-31,55,0
LAWYER,64707,4.1949E+15,Jan-29,70,0
LAWYER,35794,4.14015E+18,Feb-27,521,1
LAWYER,50367,4.60987E+15,Aug-34,304,0
LAWYER,38677,5.34653E+15,May-25,913,0
DOCTOR,33140,6.53213E+15,Mar-31,45,1
ENGINEER,16185,3.58777E+15,Feb-30,395,1
LAWYER,36813,1.80038E+14,Jul-31,5070,1
LAWYER,60487,1.80022E+14,Jan-33,360,0
LAWYER,36546,4.88629E+15,May-30,769,1
LAWYER,24541,3.52347E+15,May-25,93,1
DOCTOR,49401,6.76206E+11,Aug-27,834,1
DOCTOR,49114,4.32867E+15,Feb-32,385,1
ENGINEER,14328,4.98052E+15,Jun-31,81,1
ENGINEER,1649,6.58894E+15,Apr-27,231,0
DOCTOR,13510,4.54914E+15,Sep-31,679,0
ENGINEER,660,6.01178E+15,Mar-31,792,0
DOCTOR,73236,2.71003E+15,Aug-33,297,1
LAWYER,40153,3.55204E+15,May-32,658,0
DOCTOR,22005,3.54127E+15,Dec-29,365,0
LAWYER,20453,5.37356E+15,Jul-30,121,0
LAWYER,51817,5.0382E+11,Jul-33,466,0
DOCTOR,86910,3.79915E+14,Mar-31,370,1
ENGINEER,42853,3.59245E+15,May-34,2,0
DOCTOR,1096,3.53287E+15,Sep-29,717,0
LAWYER,57356,4.53044E+15,Aug-34,818,0
ENGINEER,84159,5.02032E+11,Jun-32,386,0
DOCTOR,46572,4.25425E+15,Jan-33,962,0
ENGINEER,66618,5.02087E+11,Sep-30,265,0
ENGINEER,9030,2.13123E+14,Jun-31,92,0
LAWYER,50071,4.15496E+15,Feb-30,983,0
LAWYER,85057,1.80091E+14,Sep-30,100,0
LAWYER,99224,3.00358E+13,Oct-27,871,0
DOCTOR,91261,2.13199E+14,Jan-32,679,0
DOCTOR,8385,4.62254E+15,May-31,767,1
ENGINEER,51329,5.01837E+11,Nov-32,752,0
DOCTOR,99769,3.54352E+15,Apr-31,893,1
LAWYER,73710,1.80022E+14,Apr-31,507,0
LAWYER,70564,3.57156E+15,May-34,518,1
DOCTOR,52222,6.76278E+11,Dec-28,732,1
LAWYER,44072,3.83725E+13,Oct-27,220,0
LAWYER,85109,5.18961E+15,May-30,579,1
ENGINEER,74310,1.80019E+14,Apr-30,795,1
ENGINEER,58203,6.76372E+11,Jul-29,879,0
LAWYER,10167,4.37671E+15,Dec-31,937,1
DOCTOR,99409,4.63796E+15,May-31,21,0
LAWYER,70651,2.71101E+15,May-31,783,1
LAWYER,84449,4.07204E+15,Feb-33,522,0
ENGINEER,48926,4.50887E+12,Nov-30,816,1
ENGINEER,1965,4.99851E+18,Jun-27,773,1
LAWYER,27435,4.54505E+12,Nov-25,273,1
ENGINEER,11616,3.05213E+13,May-25,353,0
ENGINEER,94997,3.05327E+13,Oct-28,189,1
LAWYER,77781,4.23501E+18,Nov-34,648,0
ENGINEER,50737,4.87813E+18,Jan-25,404,0
DOCTOR,56060,4.85743E+15,Jun-31,5071,0
ENGINEER,46315,4.30835E+15,Apr-28,309,0
DOCTOR,76940,3.52368E+15,Apr-33,73,1
DOCTOR,31347,6.53938E+15,Jun-27,771,0
DOCTOR,45030,5.02069E+11,Oct-34,603,1
DOCTOR,8642,3.75211E+14,Jun-34,466,0
ENGINEER,65644,3.76029E+14,Apr-32,706,1
ENGINEER,88700,5.03859E+11,Feb-26,297,0
LAWYER,82021,4.21211E+15,Apr-30,517,0
DOCTOR,86577,3.03156E+13,Jan-31,434,1
DOCTOR,87674,3.59543E+15,Aug-27,7244,1
LAWYER,97344,6.55317E+15,Mar-28,490,1
DOCTOR,76976,2.64758E+15,Dec-31,279,0
LAWYER,37894,6.01126E+15,Jun-26,172,0
DOCTOR,1527,4.15057E+12,Apr-31,633,0
LAWYER,26715,6.75956E+11,Jun-25,999,1
LAWYER,90078,3.55974E+15,Aug-26,9698,1
DOCTOR,48522,4.10809E+15,Jan-34,191,0
DOCTOR,50533,3.58147E+15,Jun-30,8636,1
DOCTOR,49323,3.01814E+13,Jul-29,4746,1
LAWYER,93665,5.27741E+15,Mar-28,267,1
LAWYER,11213,4.72953E+15,May-31,824,0
LAWYER,60376,4.65414E+12,Feb-30,970,0
LAWYER,2809,3.54027E+15,Oct-33,545,0
LAWYER,52182,6.76212E+11,Sep-26,348,1
ENGINEER,43874,2.13138E+14,Oct-34,47,0
ENGINEER,74942,6.01121E+15,Aug-29,753,1
LAWYER,99163,3.54152E+15,Jun-32,8779,1
LAWYER,90316,2.68014E+15,Jul-27,489,1
ENGINEER,94798,3.5126E+15,Mar-27,918,0
DOCTOR,17870,6.50697E+15,Mar-26,526,1
ENGINEER,38397,4.51267E+18,Nov-29,918,0
DOCTOR,78413,3.82294E+13,Aug-28,204,1
ENGINEER,4583,4.96896E+18,Jun-31,4274,1
DOCTOR,72727,6.01119E+15,Feb-25,334,0
DOCTOR,881,3.018E+13,Jun-26,946,0
DOCTOR,67848,1.8003E+14,Oct-27,965,1
DOCTOR,88517,3.77189E+14,Mar-26,4237,1
DOCTOR,48144,3.49308E+14,Jan-30,73,0
DOCTOR,93610,6.012E+15,Jan-31,637,1
